Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	16
Fine Gain:	1.0
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	768.87
Elapsed Live Time:	675.74
Start Time:	November 12, 2020, 12:55:01
End Time:	November 12, 2020, 01:07:50
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
377		1151
378		1090
379		1124
380		1051
381		1091
382		1071
383		1009
384		1065
385		1055
386		1048
387		1073
388		1078
389		980
390		1008
391		1015
392		1029
393		996
394		988
395		965
396		975
397		1015
398		1051
399		987
400		1047
401		979
402		943
403		942
404		988
405		1007
406		1019
407		986
408		958
409		1023
410		1009
411		948
412		935
413		963
414		967
415		950
416		998
417		928
418		971
419		973
420		969
421		1003
422		951
423		949
424		978
425		902
426		900
427		969
428		1007
429		897
430		953
431		957
432		963
433		1002
434		903
435		1019
436		975
437		959
438		998
439		950
440		983
441		902
442		938
443		962
444		928
445		892
446		991
447		927
448		959
449		880
450		897
451		929
452		913
453		877
454		941
455		882
456		846
457		927
458		870
459		838
460		857
461		850
462		827
463		841
464		840
465		836
466		844
467		828
468		845
469		762
470		815
471		806
472		732
473		814
474		765
475		765
476		765
477		721
478		788
479		767
480		823
481		672
482		761
483		762
484		743
485		736
486		712
487		708
488		701
489		734
490		740
491		762
492		753
493		690
494		692
495		706
496		728
497		660
498		688
499		666
500		688
501		720
502		718
503		664
504		669
505		665
506		678
507		741
508		662
509		701
510		675
511		684
512		719
513		683
514		703
515		728
516		733
517		726
518		703
519		728
520		739
521		697
522		763
523		749
524		764
525		761
526		735
527		706
528		771
529		746
530		747
531		818
532		773
533		821
534		800
535		825
536		790
537		810
538		806
539		838
540		789
541		873
542		819
543		805
544		858
545		861
546		877
547		876
548		841
549		870
550		875
551		872
552		954
553		895
554		843
555		886
556		879
557		819
558		865
559		765
560		821
561		844
562		841
563		780
564		855
565		803
566		710
567		752
568		733
569		742
570		687
571		722
572		726
573		675
574		644
575		648
576		632
577		630
578		644
579		639
580		648
581		567
582		582
583		549
584		557
585		512
586		540
587		504
588		504
589		500
590		488
591		483
592		475
593		466
594		484
595		449
596		475
597		456
598		444
599		414
600		457
601		439
602		437
603		464
604		411
605		432
606		446
607		388
608		402
609		431
610		359
611		379
612		406
613		414
614		423
615		393
616		409
617		372
618		395
619		389
620		413
621		386
622		379
623		410
624		385
625		408
626		398
627		378
628		373
629		389
630		396
631		386
632		407
633		413
634		393
635		374
636		372
637		414
638		383
639		386
640		356
641		374
642		379
643		401
644		371
645		395
646		377
647		384
648		386
649		391
650		373
651		357
652		369
653		394
654		383
655		333
656		344
657		365
658		392
659		363
660		383
661		343
662		347
663		396
664		348
665		340
666		398
667		391
668		360
669		377
670		392
671		357
672		354
673		336
674		366
675		351
676		316
677		356
678		316
679		323
680		364
681		326
682		334
683		386
684		338
685		332
686		330
687		343
688		363
689		327
690		325
691		350
692		331
693		341
694		335
695		335
696		299
697		336
698		343
699		321
700		337
701		293
702		321
703		326
704		311
705		325
706		325
707		325
708		322
709		376
710		315
711		297
712		330
713		305
714		314
715		290
716		326
717		278
718		317
719		341
720		301
721		321
722		325
723		304
724		301
725		306
726		340
727		283
728		294
729		311
730		339
731		329
732		310
733		295
734		300
735		291
736		294
737		318
738		324
739		318
740		303
741		316
742		313
743		293
744		325
745		301
746		289
747		299
748		297
749		292
750		305
751		315
752		314
753		282
754		306
755		300
756		307
757		316
758		318
759		311
760		288
761		335
762		304
763		283
764		310
765		294
766		283
767		297
768		288
769		265
770		300
771		301
772		316
773		302
774		346
775		262
776		273
777		318
778		298
779		283
780		263
781		296
782		268
783		284
784		282
785		297
786		316
787		269
788		303
789		310
790		282
791		301
792		280
793		294
794		285
795		279
796		286
797		322
798		293
799		257
800		262
801		273
802		306
803		313
804		304
805		268
806		285
807		295
808		335
809		285
810		284
811		266
812		293
813		285
814		314
815		253
816		317
817		305
818		303
819		315
820		280
821		314
822		306
823		285
824		280
825		272
826		301
827		302
828		296
829		289
830		316
831		304
832		309
833		306
834		308
835		279
836		295
837		305
838		296
839		285
840		329
841		285
842		315
843		306
844		298
845		318
846		287
847		316
848		288
849		298
850		295
851		295
852		279
853		300
854		310
855		279
856		295
857		300
858		269
859		312
860		289
861		281
862		294
863		312
864		289
865		279
866		301
867		298
868		300
869		288
870		296
871		318
872		302
873		288
874		306
875		318
876		306
877		322
878		301
879		274
880		310
881		273
882		310
883		276
884		307
885		303
886		318
887		316
888		298
889		298
890		300
891		309
892		285
893		292
894		287
895		290
896		284
897		316
898		305
899		280
900		284
901		262
902		309
903		328
904		339
905		276
906		301
907		301
908		309
909		317
910		306
911		297
912		292
913		307
914		287
915		324
916		303
917		309
918		283
919		311
920		281
921		278
922		301
923		326
924		294
925		300
926		307
927		300
928		326
929		340
930		298
931		297
932		296
933		325
934		291
935		330
936		311
937		322
938		313
939		315
940		338
941		299
942		312
943		324
944		314
945		301
946		318
947		298
948		318
949		312
950		337
951		324
952		328
953		337
954		330
955		315
956		323
957		329
958		335
959		310
960		325
961		280
962		305
963		312
964		330
965		326
966		334
967		310
968		367
969		295
970		337
971		310
972		310
973		324
974		317
975		327
976		304
977		302
978		311
979		309
980		311
981		313
982		346
983		324
984		314
985		323
986		297
987		335
988		299
989		299
990		329
991		296
992		293
993		305
994		345
995		317
996		306
997		343
998		308
999		290
1000		284
1001		244
1002		257
1003		296
1004		315
1005		306
1006		302
1007		311
1008		288
1009		286
1010		309
1011		301
1012		313
1013		281
1014		273
1015		267
1016		249
1017		282
1018		306
1019		291
1020		292
1021		293
1022		267
1023		267
