Spectrum Name:
Description:
Student ID:
Detector Used:
Comments:
Acquisition Mode:	PHA Pre-Amp
High Voltage:	1250
Conversion Gain:	1024
Coarse Gain:	16
Fine Gain:	1.0
Upper Discriminator:	1048
Lower Discriminator:	14
Calibration Coefficients:Elapsed Real Time:	942.84
Elapsed Live Time:	827.69
Start Time:	November 12, 2020, 01:08:59
End Time:	November 12, 2020, 01:24:42
ROIs:
ROI:	Low	High	Gross	Net	FWHM	Centroid


Channel Data:
Channel	Energy	Counts
377		1241
378		1099
379		1140
380		1107
381		1161
382		1144
383		1177
384		1151
385		1111
386		1086
387		1155
388		1112
389		1074
390		1131
391		1043
392		1121
393		1089
394		1048
395		1091
396		1080
397		1060
398		1071
399		1077
400		1041
401		1075
402		1016
403		1029
404		1020
405		1061
406		1027
407		1059
408		1006
409		1004
410		1062
411		995
412		1011
413		981
414		1015
415		1073
416		1020
417		996
418		1045
419		1094
420		1031
421		1017
422		1081
423		1075
424		986
425		959
426		1041
427		1020
428		1080
429		1066
430		989
431		1058
432		1025
433		1083
434		1110
435		1038
436		1033
437		949
438		1019
439		971
440		949
441		1055
442		949
443		962
444		1002
445		1005
446		1024
447		995
448		936
449		1013
450		948
451		937
452		975
453		909
454		934
455		881
456		966
457		965
458		879
459		903
460		890
461		842
462		908
463		872
464		853
465		848
466		840
467		901
468		840
469		842
470		807
471		798
472		808
473		790
474		805
475		811
476		832
477		778
478		768
479		810
480		759
481		714
482		786
483		782
484		732
485		799
486		770
487		740
488		729
489		743
490		720
491		750
492		702
493		723
494		697
495		731
496		705
497		728
498		731
499		781
500		656
501		731
502		729
503		715
504		736
505		732
506		725
507		728
508		707
509		745
510		714
511		694
512		767
513		719
514		736
515		689
516		720
517		757
518		754
519		755
520		723
521		739
522		769
523		757
524		764
525		792
526		772
527		792
528		794
529		803
530		891
531		832
532		874
533		822
534		849
535		831
536		864
537		846
538		909
539		889
540		931
541		892
542		904
543		901
544		935
545		948
546		921
547		947
548		960
549		1007
550		965
551		891
552		976
553		1027
554		941
555		931
556		934
557		936
558		936
559		880
560		943
561		838
562		900
563		899
564		908
565		892
566		867
567		792
568		825
569		815
570		768
571		763
572		780
573		712
574		728
575		673
576		689
577		676
578		660
579		640
580		652
581		632
582		567
583		546
584		570
585		561
586		557
587		566
588		522
589		505
590		489
591		467
592		482
593		465
594		476
595		481
596		477
597		423
598		439
599		458
600		448
601		401
602		425
603		423
604		418
605		357
606		397
607		412
608		435
609		398
610		401
611		369
612		390
613		396
614		396
615		397
616		378
617		390
618		352
619		397
620		406
621		393
622		368
623		385
624		355
625		398
626		390
627		380
628		370
629		367
630		395
631		381
632		376
633		418
634		410
635		396
636		401
637		368
638		386
639		375
640		379
641		380
642		400
643		396
644		383
645		375
646		398
647		372
648		371
649		400
650		368
651		368
652		409
653		375
654		418
655		376
656		372
657		328
658		401
659		395
660		376
661		393
662		330
663		348
664		356
665		359
666		369
667		381
668		366
669		357
670		331
671		348
672		349
673		359
674		342
675		369
676		346
677		325
678		369
679		357
680		330
681		332
682		344
683		335
684		356
685		350
686		311
687		333
688		359
689		338
690		317
691		338
692		334
693		291
694		315
695		315
696		330
697		331
698		314
699		332
700		319
701		340
702		297
703		301
704		350
705		271
706		298
707		298
708		330
709		314
710		324
711		301
712		293
713		317
714		304
715		290
716		296
717		326
718		311
719		299
720		331
721		278
722		336
723		305
724		302
725		318
726		286
727		273
728		307
729		312
730		300
731		305
732		332
733		297
734		304
735		328
736		318
737		315
738		312
739		312
740		276
741		297
742		327
743		301
744		285
745		294
746		307
747		316
748		286
749		280
750		324
751		287
752		282
753		304
754		300
755		309
756		325
757		319
758		291
759		306
760		303
761		323
762		276
763		292
764		303
765		322
766		303
767		276
768		294
769		280
770		285
771		290
772		325
773		299
774		271
775		267
776		324
777		333
778		301
779		306
780		306
781		291
782		271
783		273
784		316
785		319
786		307
787		293
788		277
789		313
790		260
791		296
792		296
793		279
794		299
795		260
796		296
797		325
798		271
799		294
800		300
801		272
802		311
803		270
804		291
805		289
806		319
807		301
808		272
809		286
810		285
811		313
812		287
813		289
814		308
815		256
816		308
817		278
818		304
819		315
820		289
821		302
822		298
823		272
824		291
825		298
826		278
827		289
828		266
829		300
830		277
831		314
832		308
833		285
834		345
835		290
836		272
837		297
838		298
839		281
840		295
841		295
842		317
843		289
844		306
845		260
846		300
847		298
848		292
849		278
850		320
851		296
852		325
853		298
854		297
855		299
856		322
857		271
858		330
859		309
860		281
861		274
862		318
863		292
864		287
865		277
866		302
867		294
868		298
869		314
870		279
871		297
872		315
873		309
874		334
875		322
876		294
877		301
878		307
879		295
880		300
881		304
882		272
883		281
884		291
885		304
886		280
887		309
888		298
889		309
890		307
891		317
892		296
893		304
894		300
895		304
896		298
897		295
898		323
899		320
900		316
901		320
902		285
903		280
904		284
905		308
906		284
907		296
908		286
909		304
910		302
911		277
912		313
913		298
914		297
915		319
916		325
917		316
918		302
919		300
920		309
921		335
922		331
923		331
924		332
925		316
926		311
927		324
928		305
929		290
930		342
931		284
932		320
933		308
934		324
935		304
936		300
937		295
938		322
939		310
940		320
941		328
942		287
943		325
944		329
945		320
946		313
947		312
948		329
949		323
950		352
951		318
952		303
953		346
954		334
955		300
956		311
957		309
958		320
959		317
960		268
961		344
962		306
963		333
964		315
965		354
966		321
967		344
968		305
969		316
970		335
971		327
972		324
973		319
974		314
975		344
976		347
977		330
978		311
979		349
980		339
981		321
982		304
983		311
984		279
985		296
986		287
987		317
988		329
989		303
990		336
991		279
992		329
993		303
994		306
995		316
996		304
997		291
998		300
999		292
1000		310
1001		321
1002		302
1003		303
1004		280
1005		283
1006		270
1007		312
1008		267
1009		293
1010		285
1011		279
1012		276
1013		287
1014		298
1015		282
1016		279
1017		272
1018		261
1019		290
1020		266
1021		299
1022		234
1023		234
